Date	URL	Country	Reach	Engagement	Key Phrases	Twitter Client	Twitter Followers	Twitter Following	City	Body
14/03/2020	https://twitter.com/jurylady5/statuses/1238928126219960320	Botswana	16259		"politicians,scientific experts,tragic consequences"	Mobile Web (M2)	16259	17888		"QT @JanetKRedman: RT @MichaelEMann: I wish that were true. Sadly, I think we're about to witness in the U.S. the tragic consequences of politicians NOT trust… ; Suddenly, scientific experts are trusted! Where have we heard this before? Oh right- about climate change. Once COVID19 is in the rearview, let’s treat #ClimateChange like the emergency it is! @KHayhoe @DrKWilkinson @MichaelEMann @CCAN @PSRenvironment https://t.co/V5grBZcRAb"
25/03/2020	http://twitter.com/paakwesi18/statuses/1242827431964299270	Botswana	545	0	"climate change and politics,signs,world"	Twitter for Android	545	543		QT @VicD31: Maybe these are signs the world is coming to an end because some of the stuff happening are hard to fathom! ; Just remember...this is our future and the same ones lecturing us about climate change and politics ?? #COVID19 https://t.co/91kZDnfcwh
01/04/2020	http://twitter.com/Nyathiman/statuses/1245280507669237761	Botswana	375		"civil liberties,climate change or gun violence,coronavirus response,excuse,national emergency,next Democratic president,point"	Twitter for Android	375	705	Francistown	"RT @MattWalshBlog: It seems likely at this point that the next Democratic president will declare climate change or gun violence a national emergency and use that as an excuse to drastically curb civil liberties, citing the coronavirus response as precedent"
23/04/2020	http://twitter.com/ActivistNews_RL/statuses/1253199070631473155	Botswana	3661		"climate change,free online course,pollution,responsibility,visible impact"	Twitter for iPhone	3661	4606		"RT @learnwithaegise: It's #EarthDay2020. Disruption to human activity caused by COVID-19 has had a visible impact on pollution, showing us the responsibility we bear to act against climate change. Self-educate with the free online course 'Causes of Climate Change'. Start here: https://t.co/RtOKsNu4H9 https://t.co/dX07jS1d3F"
25/04/2020	http://twitter.com/aliepierce/statuses/1254086465644040199	Botswana	343		"climate change,coronavirus pandemic,president,science"	Twitter Web App	343	642	Dukwe	"RT @BernieSanders: We have a president who doesn't believe in science. Whether it is climate change or the coronavirus pandemic, that is unbelievably dangerous."
26/04/2020	http://twitter.com/CaptFlintHere/statuses/1254208634000756736	Botswana	124		"climate change,coronavirus pandemic,president,science"	Twitter for iPhone	124	298	Dukwe	"RT @BernieSanders: We have a president who doesn't believe in science. Whether it is climate change or the coronavirus pandemic, that is unbelievably dangerous."
27/04/2020	http://twitter.com/Pramoeli/statuses/1254716741873274880	Botswana	74		"BBC News - Coronavirus recovery plan,climate change"	Twitter for Android	74	91		RT @GWPnews: BBC News - Coronavirus recovery plan 'must tackle climate change' https://t.co/pKF8EPjh1A
03/05/2020	http://twitter.com/JanSadek/statuses/1256931718667341824	Botswana	1270		"Freedom of expression,Press freedom,bedrock of democracy,challenges,climate change,coronavirus,current crisis,democratic societies,information,speech,world"	Twitter for iPhone	1270	337		"QT @vonderleyen: RT @JuttaUrpilainen: The current crisis only highlights the need for fact based, independent and ambitious #journalism. To build strong, de… ; On coronavirus, climate change & all our challenges, we all want the facts & truth. Freedom of expression & information are the bedrock of democracy. Europe supports + defends freedom of press for journalists all over the world. Press freedom is our freedom. #WorldPressFreedomDay"
03/05/2020	http://twitter.com/cocosavie/statuses/1256963167286001670	Botswana	857		"climate change,coronavirus crisis,good news,greenhouse gas emissions,new report"	Twitter for iPhone	857	3498		"RT @nytclimate: The coronavirus crisis is likely to caused an unprecedented drop in greenhouse gas emissions, a new report says. But that doesn't mean it's good news for climate change: https://t.co/zTYztG99rH"
17/06/2020	http://twitter.com/SuperMavLes/statuses/1273176508987854850	Botswana	934		"climate change reform event,past tweet"	Twitter for iPhone	934	1176	Kanye	RT @BenjiBacker: Just got canceled to speak at a climate change reform event because of a past tweet where I linked COVID-19 to the country of China. They claimed it was racially insensitive. Absurd.
27/06/2020	https://twitter.com/afookinloosah/statuses/1276886619492978688	Botswana	21		"capitalism and murder hornets,civil war,climate change,journal,sleep,spiders"	Twitter for Android	21	115	Dukwe	"RT @AlexandriaV2005: Me writing in my journal in 2018: I'm afraid of spiders crawling on me in my sleep Me writing in my journal in 2020: I'm afraid of civil war, dying of Covid, climate change, capitalism and murder hornets"
03/07/2020	https://twitter.com/jurylady5/statuses/1278833053951856641	Botswana	16153		"excuse,government,timber quotas"	Mobile Web (M2)	16153	17757		"QT @Karmageddon67: RT @KazRockchick: Experts have been calling on the government 2 classify Koalas as endangered 4 quite a while now but so far.......what?\nAre they stalling whilst timber quotas are filled?\nUsing bushfires &amp; COVID19 as an excuse?\nIf they cared they'd surely get active - if they cared! https://t.co/Nx4QrrowuN ; @kathscadding @wendywhoru @talkingkoala @yarramanbully @naomirwolf @Kelly_Small_ @akapoodlepower @tilly64 @KazRockchick @mavsmum @MoondriftMusing @Gemmasparkle @gteasts @twiitterrer @salt_veins @krisgracehely @witch_lisa @Penfanackapan @Kangarooei @Matt_KeanMP @DailyCloutAus @PhoenixFitzroy @60Mins @forests4ever @nytimes @_LisaMCox @MarkPearsonMP Not just one other. EVERY marsupial and many non-marsupial mammals are in severe decline right across Australia. Things need to be dire before they’re labelled ‘threatened’ or ‘endangered’ and it’s often almost too late with risks from inbreeding, disease, ferals & climate change"
12/03/2020	http://twitter.com/rdeezyn/statuses/1237938067727515651	Botswana	1172		"climate change,coronavirus"	Twitter for iPhone	1172	4447		"RT @ScrawnyCG: If coronavirus is causing people to panic, imagine once they learn about climate change."
31/03/2020	http://twitter.com/DenisCoghlan/statuses/1244830830431571968	Botswana	1323		"Coronavirus pandemic,breath,brilliant point,climate change emergency,deluded sicko,enemy,friend,killer disease,piece,virus"	Twitter Web App	1323	2037	Gaborone	QT @NaomiOreskes: RT @EcoSenseNow: So what's your brilliant point? Are you just leave us hanging with (un)baited breath? One naturally assumes you think the… ; The irresponsibility of this piece is just breath-taking... Coronavirus pandemic versus the climate change emergency https://t.co/Gd3JBal0QG
22/04/2020	http://twitter.com/Rocky_BW/statuses/1252909365054627840	Botswana	6583		"distance,international collaboration,matter,planet,response,spirit,top priority"	Twitter for Android	6583	1749	Gaborone	"QT @COP26: RT @UKinBotswana: This Earth Day highlights that our response to climate change and Covid-19 needs to build on the spirit of international… ; ?? Happy 50th Birthday Earth Day ?? While #coronavirus may force us to keep our distance, tackling #ClimateChange must remain a top priority. No matter where you are, you can make a difference. Together, we can protect the Earth. ???? @EarthDayNetwork | #COP26 | #EarthDay https://t.co/jcLmtKchT5"
25/04/2020	http://twitter.com/god_of_Flannel/statuses/1254177378684854272	Botswana	239		"climate change,coronavirus pandemic,president,science"	Twitter for Android	239	1177	Dukwe	"RT @BernieSanders: We have a president who doesn't believe in science. Whether it is climate change or the coronavirus pandemic, that is unbelievably dangerous."
26/04/2020	http://twitter.com/glamrissss/statuses/1254250338762346501	Botswana	301		"climate change,coronavirus pandemic,president,science"	Twitter for iPhone	301	2708	Dukwe	"RT @BernieSanders: We have a president who doesn't believe in science. Whether it is climate change or the coronavirus pandemic, that is unbelievably dangerous."
14/05/2020	http://twitter.com/iam_PatoK/statuses/1260963257554210819	Botswana	1510		multifaceted vulnerability	Twitter for Android	1510	1577	Gaborone	"RT @AfricanNewspage: OP-ED | COVID-19, climate change and Africa’s multifaceted vulnerability, By Asha Sitati, Hadiza Nasiru, et al https://t.co/d7GNsFrjhj via @AfricanNewspage @SurgeAfricaOrg"
25/05/2020	http://twitter.com/becasilverstein/statuses/1264795365238140928	Botswana	4513		"climate change models,computer models,faith,weather patterns decades"	Twitter for iPhone	4513	1847		RT @GregWest_HALOJM: Makes you wonder about those climate change models they put so much faith in doesn't it? If COVID-19 computer models could be off so dramatically how wildly inaccurate are those climate models that are a 1000X harder to predict weather patterns decades from now?
07/06/2020	http://twitter.com/giddycent1/statuses/1269599289107337218	Botswana	2339		"accurate AF,climate change,common,existence,racism"	Twitter for iPhone	2339	3437		"RT @MaryMoeonoKolio: What covid-19, climate change, and racism have in common is that people deny it's existence if it does not personally affect them. - unknown but accurate AF."
02/07/2020	http://twitter.com/Wait_What_Noway/statuses/1278508394438107136	Botswana	1893		"Climate change,collusion,crowds,hoax COVID,real hoax"	Twitter for Android	1893	3056		RT @TrinityResists: Climate change—hoax Inaugural/crowds—hoax Approval/reelection Polls—hoax Russian Interference/collusion—hoax Mueller Report—hoax Ukraine Quid pro quo—hoax Impeachment—hoax COVID—Dem hoax Putin’s bounty’s on US soldiers—hoax Trump’s tweeted “hoax” >600 times Who’s the real hoax?
23/07/2020	http://twitter.com/ahontwi/statuses/1286209295831281665	Botswana	447		"climate change deniers,real threat"	Twitter Web App	447	2977		"RT @BethanyinCBR: For the climate change deniers, anti vaxxers and those who think COVID isn’t a real threat..... https://t.co/Ao1yhVbkAd"
01/09/2020	http://twitter.com/EnnoxTechnology/statuses/1300742199978590210	Botswana	11		"climate change,consumption,crises,economic recovery,life & embed sustainability,nature loss & pollution,triple planetary crisis,unsustainable production"	Twitter for iPhone	11	60		"RT @UNEP: We face an accelerating triple planetary crisis of climate change, nature loss & pollution. The crises are closely linked, driven in large part by unsustainable production & consumption. We must reboot our way of life & embed sustainability into the #COVID19 economic recovery. https://t.co/9xKzuhctvM"
04/09/2020	https://twitter.com/SoylentGreened/statuses/1301975693593473026	Botswana	43		"authoritarianism,climate change,crises,damage,urgency"	Twitter for iPad	43	193	Dukwe	"RT @sarahkendzior: Experts who warned of three great crises of our time -- climate change, covid-19, and authoritarianism -- emphasized that these crises must be tackled with urgency. We never had time. Yet in every case, pols and media refused to acknowledge the crisis until the damage was done."
12/09/2020	http://twitter.com/JoanPohYY/statuses/1304899258022162433	Botswana	3072		"Covid & climate change,Southeast Asian countries,connivance,country,declining,extreme danger,fat prize,missile attack,politicians,positive GDP,sick pretext,superpower axis"	Twitter for Android	3072	916		"RT @MadamMiaow: China is the only country with positive GDP, & presents a fat prize for the declining US superpower axis, UK, 5-Eyes, Japan. Clearly planning a war using every sick pretext with connivance from our politicians, BBC, Guardian MSM instead of tackling Covid & climate change. #WMD ; Japan has declared it legal to launch a first-strike missile attack against another country. This puts Okinawans in extreme danger, and could provoke a war with China, Korea, Russia, or Southeast Asian countries. https://t.co/73b635UZNM"
25/09/2020	http://twitter.com/Lolo_Madikgetla/statuses/1309478290063798280	Botswana	2288		"World leaders,climate change,collective efforts,devastating pandemic,general debate,phenomenon,repercussions"	Twitter for Android	2288	5001	Gaborone	"RT @DrZhaoYanbo: #UN75: While #COVID19 is a devastating pandemic, which caught the world unaware and ill-prepared, climate change is a phenomenon we are well aware of, and can mitigate against its repercussions, President Mokgweetsi Masisi @OfficialMasisi said. ; World leaders call for collective efforts to tackle climate change at general debate of #UNGA https://t.co/uxpF5A9mju https://t.co/XsanZo8Nm1"
14/10/2020	http://twitter.com/ahontwi/statuses/1316235244509429761	Botswana	453		"campaign event,climate change denier,sunshine"	Twitter Web App	453	3067		"RT @SBSNews: 'Sorry, sunshine wrong place': New Zealand First's leader Winston Peters shutdown this American COVID-19 and climate change denier at a campaign event. https://t.co/cY0QUpYVp1"
16/10/2020	https://twitter.com/Hypotenuse__/statuses/1317004254759059456	Botswana	145			Twitter for iPhone	145	367	Dukwe	QT @KamalaHarris: RT @besf0rt: this you? https://t.co/vJOYpjU750 ; Amy Coney Barrett will admit that COVID-19 is infectious. She’ll admit that smoking causes cancer. But whether climate change is real? Apparently that’s up for debate.
28/10/2020	http://twitter.com/Worrysaurus316/statuses/1321551887951294464	Botswana	69		"Same sex marriage,abortions,access,comprehensive plan,covid,fight against climate change,new Supreme Court justice,virus"	Twitter for iPhone	69	330	Dukwe	"RT @GrasonJant: 9 MONTHS into the virus and there is still no comprehensive plan against covid. Yet it took 38 DAYS to confirm a new Supreme Court justice. Same sex marriage, abortions, the fight against climate change, access to affordable healthcare- all in jeopardy."
04/03/2020	https://twitter.com/jurylady5/statuses/1235281092220862464	Botswana	16252			Mobile Web (M2)	16252	17881		QT @J_B_Hanley: RT @SuDharmapala: These fucks buy #toiletpapercrisis https://t.co/8Hkej0CbYE ; Asking for a friend. Are the people who believe in the science regarding COVID -19 yet reject the science regarding climate change just selfish fucks because they might die from the virus but only their grandchildren will have to deal with the impacts of climate change?
12/03/2020	http://twitter.com/lebrutsky/statuses/1238170533079941120	Botswana	38		"climate change,coronavirus"	Twitter Web App	38	772		"RT @ScrawnyCG: If coronavirus is causing people to panic, imagine once they learn about climate change."
18/03/2020	http://twitter.com/mariaanieto/statuses/1240371301698715650	Botswana	1367		"climate change,hoax,threat"	Twitter for iPhone	1367	590	Dukwe	"RT @NathanLerner: Dear Republicans, Next time you call climate change a hoax, please remember the 2 months you spent calling the Coronavirus a hoax and how quickly you ran to scientists for help once the threat became real."
24/03/2020	http://twitter.com/thisisbehnam/statuses/1242567811660238848	Botswana	74	0	"bad news,change,discussion about climate,father,medical issue,up lots"	Twitter for Android	74	63	Dukwe	Greta's medical issue again will bring up lots of discussion about climate change. The only bright side of this bad news. I hope she and her father recover soon?? #GretaThunberg #Covid19Out #coronavirus #COVID19
25/03/2020	http://twitter.com/Nyathiman/statuses/1242742765382926337	Botswana	375		"Covid, feminism & LGBT activism,abortions,death,lower population,scientists,seperate woman"	Twitter for Android	375	703	Francistown	"RT @LegendaryEnergy: What do abortions, Climate Change, Covid, feminism & LGBT activism all have in common? Population Control. - Abortion (obvious) - Climate Change (“scientists” pushing that lower population is necessary) - Covid (death) - Feminism (seperate woman & man) - LGBT (Can’t pro-create)"
30/03/2020	https://twitter.com/jurylady5/statuses/1244542439508983808	Botswana	16156			Mobile Web (M2)	16156	17880		"QT @ticley: RT @dingos1946: When Climate Chage really hits the Planet People will be just as panicky as with this COVID-19 Pandemeic ! https://t.co/Gmb… ; @dingos1946 Would that it were so. Sadly.... climate change, homelessness, poverty, domestic violence are as insidious as Coronavirus but not given as much importance. When stuff starts affecting ordinary people that’s when we take notice."
06/04/2020	http://twitter.com/m0rxanski/statuses/1247240502522437632	Botswana	5		"carbon emissions and climate change,short explainer,thread"	Twitter for iPhone	5	25	Dukwe	"RT @KHayhoe: As the economic slow-down due to the coronavirus pandemic shutters industry, air pollution and carbon emissions are dropping. A lot of people have asked what this means for carbon emissions and climate change. Here is a short explainer. (thread)"
06/04/2020	http://twitter.com/Tahsman/statuses/1247238227767033859	Botswana	588		"brunt of covid,climate change,great equalizer,lower income households,same way,vulnerable populations"	Twitter Web App	588	1479	Gaborone	"RT @jiejennyzou: Coronavirus is the “great equalizer” the same way that climate change is the “great equalizer,” which is to say: not at all. Communities of color, lower income households and vulnerable populations are bearing the brunt of covid 19"
14/04/2020	https://twitter.com/jurylady5/statuses/1249842187036028929	Botswana	16163		"atmosphere,century,idea"	Mobile Web (M2)	16163	17791		"QT @MarkAClarkson: RT @phbarratt: Sounds as though you have no idea of the time CO2, once emitted, remains in the atmosphere. (Roughly a century). https://t.c… ; @350 @phbarratt @propublica But, but ... CO2 emissions have plummeted during the Coronavirus shutdown. That should mean that Climate Change was reversed? (The Climate Communists promised)!"
22/04/2020	http://twitter.com/Emily_Summers1/statuses/1252892557010493440	Botswana	916		"distance,international collaboration,matter,planet,response,spirit,top priority"	Twitter for iPhone	916	391		"QT @COP26: RT @UKinBotswana: This Earth Day highlights that our response to climate change and Covid-19 needs to build on the spirit of international… ; ?? Happy 50th Birthday Earth Day ?? While #coronavirus may force us to keep our distance, tackling #ClimateChange must remain a top priority. No matter where you are, you can make a difference. Together, we can protect the Earth. ???? @EarthDayNetwork | #COP26 | #EarthDay https://t.co/jcLmtKchT5"
22/04/2020	http://twitter.com/Mogi_BaBe/statuses/1252934297134215169	Botswana	1042		"distance,international collaboration,matter,planet,response,spirit,top priority"	Twitter for Android	1042	699	Gaborone	"QT @COP26: RT @UKinBotswana: This Earth Day highlights that our response to climate change and Covid-19 needs to build on the spirit of international… ; ?? Happy 50th Birthday Earth Day ?? While #coronavirus may force us to keep our distance, tackling #ClimateChange must remain a top priority. No matter where you are, you can make a difference. Together, we can protect the Earth. ???? @EarthDayNetwork | #COP26 | #EarthDay https://t.co/jcLmtKchT5"
23/04/2020	http://twitter.com/Nyathiman/statuses/1253245809061134336	Botswana	389		"attention,poor kid"	Twitter for Android	389	722	Francistown	"RT @JoeySalads: This poor kid is still begging for attention. First she faked having Coronavirus, Now she is trying to make everything about Climate Change again. https://t.co/D31AiPQjfX"
14/05/2020	http://twitter.com/ThatNiggaEphy/statuses/1260930792194113537	Botswana	5460		"members,multifaceted vulnerability"	Twitter Web App	5460	1582	Gaborone	"RT @iam_PatoK: Glad to have contributed to this opinion piece with @Resilient_40 members ?? COVID-19, climate change and Africa’s multifaceted vulnerability https://t.co/0TaZjRvyaM via @AfricanNewspage"
22/05/2020	http://twitter.com/tahiriqbal/statuses/1263888979063160832	Botswana	1058		"Indigenous leaders,coronavirus pandemic,headwaters,homelands,wake,warning"	Twitter for Android	1058	954	Dukwe	"RT @AJENews: Indigenous leaders are calling for help to stop oil companies drilling in the headwaters of the Amazon river in the wake of the coronavirus pandemic, warning that encroaching on their homelands would destroy a bulwark against climate change. https://t.co/gPMKp3BjCr"
16/06/2020	https://twitter.com/SADC_News/statuses/1272906710022316032	Botswana	26036		"climate change & loss,context,region"	Twitter Web App	26036	2153		"#SADC, @_AfricanUnion & other partners hold webinar on Great Green Wall Initiative in the context of #COVID19, ahead of #DesertificationAndDroughtDay. The #SADC region is vulnerable to desertification, climate change & loss of biodiversity. #FoodFeedFibre https://t.co/1MuDDvvkaN"
16/06/2020	https://twitter.com/DenisCoghlan/statuses/1272823507135672320	Botswana	1305		"Racial Justice,Shock news"	Twitter Web App	1305	2037	Gaborone	"RT @JWSpry: Shock news. UN: Covid-19, Climate Change and Racial Justice are all Linked https://t.co/9A36nxFSN3 via @WattsUpWithThat #ManufacturedCrisis’ #getTRUMP #november2020"
16/06/2020	https://twitter.com/chef_juheard/statuses/1272829991437438977	Botswana	103		climate change	Twitter for iPhone	103	95	Dukwe	"QT @TravelLeisure: RT @chelseaperetti: Racism, covid19, climate change and what else? Im forgetting one ; First Date Conversation: 4 Things Research Says You Should Talk About https://t.co/Fvp13cafg8 https://t.co/xhX1Q8SkgH"
16/06/2020	https://twitter.com/Gessa2015/statuses/1272966676309512196	Botswana	41		"climate change & loss,context,region"	Twitter Web App	41	140		"RT @SADC_News: #SADC, @_AfricanUnion & other partners hold webinar on Great Green Wall Initiative in the context of #COVID19, ahead of #DesertificationAndDroughtDay. The #SADC region is vulnerable to desertification, climate change & loss of biodiversity. #FoodFeedFibre https://t.co/1MuDDvvkaN"
04/07/2020	http://twitter.com/Brexit_Delusion/statuses/1279436884503138305	Botswana	2451		"attention,coronavirus,journalist,nobody,report"	Twitter Web App	2451	3984		"RT @Brumgreens: Imagine you're a journalist covering last year’s report by WHO that warned about coronavirus, but you knew nobody would pay any attention? This is how I felt at last week’s press conference launching the report of the Committee on Climate Change to UK gov https://t.co/gJzzJU7Woh"
10/09/2020	http://twitter.com/Wait_What_Noway/statuses/1303877481095663619	Botswana	2006		"climate change,fires and floods,hoax,million,streets,white supremacists"	Twitter for Android	2006	3285		"RT @RBReich: - Lied about COVID, played it down. Now almost 200,000 Americans dead, 22 million jobless. - Said climate change a hoax, withdrew from Paris Agreement. Now fires and floods consuming America. - Called white supremacists good people. Now carnage on our streets. Enough."
09/10/2020	http://twitter.com/boibalozwi/statuses/1314505928071352320	Botswana	1218		"agriculture sector,brighter effects,climate change mitigation"	Twitter Web App	1218	2364	Gaborone	"RT @NationAfrica: From climate change mitigation to technology use, Covid-19 has brighter effects on agriculture sector #SeedsOfGold https://t.co/fjceMQewcw"
14/10/2020	http://twitter.com/Bohemianbloom/statuses/1316502867260235776	Botswana	145		"COVID,cancer,climate change,debate,smoking"	Twitter for iPhone	145	478	Dukwe	RT @KamalaHarris: Amy Coney Barrett will admit that COVID-19 is infectious. She’ll admit that smoking causes cancer. But whether climate change is real? Apparently that’s up for debate.
15/10/2020	http://twitter.com/Pramoeli/statuses/1316725396285595648	Botswana	92		"Climate change,hold,lives and livelihoods,response"	Twitter for Android	92	104		"RT @antonioguterres: Climate change is not on hold, therefore we cannot postpone #ClimateAction. Addressing the climate crisis and #COVID19 simultaneously requires a response stronger than any seen before to safeguard lives and livelihoods."
